# 36551,-0.21826647,-0.058506694,0.6592081,0.8358392,0.0,2125246.0,0.0,770.0,1.0,2040.0
Postal Code 	 x 	 y 	 iseecode 	 place 	 population 	 surface 	 altitude
23200	-0.14333236	0.74859124	23003	Alleyrat	166	9.5	460.0
19200	-0.1436006	0.7413786	19006	Alleyrat	99	15.05	762.0
47110	-0.16639009	0.7242341	47006	Allez-et-Cazeneuve	579	10.86	70.0
51250	-0.10449225	0.79294956	51006	Alliancelles	132	6.98	140.0
9400	-0.15913357	0.695158	9006	Alliat	62	3.45	580.0
10700	-0.113826334	0.7901947	10004	Allibaudières	269	24.28	97.0
52130	-0.1049064	0.7885912	52006	Allichamps	371	2.73	150.0
65360	-0.17655936	0.7046204	65005	Allier	264	3.75	380.0
9240	-0.16128749	0.69939625	9007	Allières	65	9.14	560.0
58200	-0.12859944	0.77225626	58002	Alligny-Cosne	824	34.72	270.0
58230	-0.11618972	0.76602197	58003	Alligny-en-Morvan	656	48.95	460.0
22460	-0.19393829	0.7997762	22001	Allineuc	497	24.35	180.0
74200	-0.09083624	0.74787086	74005	Allinges	3021	15.08	538.0
18110	-0.13788305	0.7696239	18004	Allogny	896	50.57	207.0
25550	-0.085426815	0.7681313	25013	Allondans	191	5.09	330.0
73200	-0.09307295	0.73704576	73014	Allondaz	177	4.06	720.0
54260	-0.09535249	0.8041946	54011	Allondrelle-la-Malmaison	519	13.59	290.0
60000	-0.13429868	0.80765224	60009	Allonne	1258	15.35	75.0
79130	-0.17152904	0.764102	79007	Allonne	654	23.25	210.0
49650	-0.16443083	0.7754123	49002	Allonnes	2558	36.52	27.0
72700	-0.16073284	0.7867682	72003	Allonnes	12332	18.19	51.0
28150	-0.14243338	0.78997445	28004	Allonnes	264	10.4	145.0
47420	-0.17539124	0.72253233	47007	Allons	172	76.41	121.0
4170	-0.09334815	0.7067795	4005	Allons	81	41.96	1073.0
80260	-0.13002072	0.81649464	80020	Allonville	572	10.61	100.0
74350	-0.09558709	0.74252176	74006	Allonzier-la-Caille	1080	9.55	660.0
4260	-0.09249522	0.7113203	4006	Allos	637	117.31	1414.0
62157	-0.12688649	0.8264633	62023	Allouagne	3055	7.85	32.0
16490	-0.1626782	0.75254405	16007	Alloue	531	46.79	150.0
18500	-0.13911545	0.7687954	18005	Allouis	771	36.36	129.0
76190	-0.14971104	0.81368923	76001	Allouville-Bellefosse	986	15.05	130.0
58110	-0.12289473	0.7640142	58004	Alluy	403	27.64	254.0
28800	-0.14611644	0.7887355	28005	Alluyes	619	19.83	130.0
15700	-0.14352742	0.73422474	15003	Ally	700	23.43	710.0
43380	-0.13137579	0.73218066	43006	Ally	222	31.12	995.0
81190	-0.14821105	0.7160511	81008	Almayrac	275	11.04	356.0
61570	-0.1588741	0.7993699	61002	Almenêches	645	20.46	180.0
12300	-0.14535326	0.72432894	12004	Almont-les-Junies	425	23.78	444.0
81140	-0.15205395	0.7153028	81007	Alos	130	6.42	240.0
9200	-0.1644407	0.6976733	9008	Alos	131	23.9	680.0
64470	-0.18922275	0.70603704	64017	Alos-Sibas-Abense	319	5.92	220.0
21420	-0.10847313	0.76267433	21010	Aloxe-Corton	172	2.61	250.0
12210	-0.13805357	0.72612756	12005	Alpuech	79	14.97	1080.0
62850	-0.13187866	0.83097595	62024	Alquines	751	10.67	101.0
12430	-0.14178056	0.71556354	12006	Alrance	417	35.99	760.0
57520	-0.07977725	0.79675883	57013	Alsting	2664	5.76	266.0
20112	-0.06489964	0.66479445	0	Altagène	41	4.77	620.0
67270	-0.07355915	0.78933495	67005	Alteckendorf	746	5.95	180.0
68210	-0.081030235	0.76927674	68002	Altenach	344	6.14	330.0
67490	-0.075203076	0.7882669	67006	Altenheim	215	2.7	230.0
84210	-0.113763355	0.7094894	84001	Althen-des-Paluds	1988	6.49	30.0
20251	-0.061458007	0.6737613	0	Altiani	95	18.5	560.0
48800	-0.12634724	0.7193735	48004	Altier	207	54.94	720.0
19120	-0.14974545	0.7317226	19007	Altillac	801	25.52	150.0
68130	-0.07953747	0.7694182	68004	Altkirch	5386	9.54	290.0
67120	-0.074785635	0.7847404	67008	Altorf	1100	10.21	171.0
57660	-0.082055986	0.794352	57014	Altrippe	404	4.89	260.0
57730	-0.082998455	0.7952006	57015	Altviller	534	4.87	270.0
67260	-0.08042518	0.7924379	67009	Altwiller	399	16.27	220.0
71510	-0.11101027	0.75914675	71005	Aluze	217	6.05	370.0
46500	-0.15204673	0.7294839	46003	Alvignac	573	13.03	360.0
76640	-0.15021753	0.8139336	76002	Alvimare	462	6.63	145.0
9240	-0.16007596	0.69834805	9009	Alzen	163	18.03	700.0
20212	-0.061268676	0.6749869	0	Alzi	17	2.72	765.0
57320	-0.08464856	0.79900455	57016	Alzing	399	4.61	240.0
30770	-0.13278374	0.7113396	30009	Alzon	208	27.95	580.0
11170	-0.15045509	0.70144165	11009	Alzonne	1221	22.23	131.0
70280	-0.08786622	0.7739353	70011	Amage	293	6.56	350.0
8300	-0.10728254	0.8057873	8008	Amagne	705	9.5	80.0
25220	-0.09281308	0.76514316	25014	Amagney	680	13.09	290.0
79350	-0.1701834	0.7667842	79008	Amailloux	720	37.09	170.0
10140	-0.10980071	0.784498	10005	Amance	235	23.06	160.0
70160	-0.09300416	0.7738764	70012	Amance	754	17.73	220.0
54770	-0.08871256	0.7901834	54012	Amance	296	13.52	380.0
25330	-0.094212815	0.76057214	25015	Amancey	616	13.9	595.0
74800	-0.09292483	0.7434783	74007	Amancy	1756	8.63	470.0
39700	-0.09998202	0.7634339	39008	Amange	288	6.77	230.0
35150	-0.17924671	0.7910663	35002	Amanlis	1442	25.61	40.0
55130	-0.096788436	0.78689384	55005	Amanty	47	11.22	360.0
57111	-0.09063132	0.7976372	57017	Amanvillers	1934	9.77	330.0
71610	-0.11741673	0.75086725	71006	Amanzé	203	11.32	350.0
81170	-0.15157509	0.7154405	81009	Amarens	78	4.82	270.0
25330	-0.092769384	0.7601708	25016	Amathay-Vésigneux	129	12.09	670.0
14210	-0.16379602	0.80722857	14006	Amayé-sur-Orne	686	5.22	60.0
14310	-0.16689412	0.80771494	14007	Amayé-sur-Seulles	163	5.63	160.0
58190	-0.1228072	0.77003545	58005	Amazy	246	13.86	230.0
88500	-0.09101762	0.7832717	88006	Ambacourt	277	6.79	260.0
33440	-0.17828536	0.7359786	33003	Ambarès-et-Lagrave	11206	24.71	20.0
31230	-0.16571905	0.70601	31007	Ambax	72	5.9	270.0
87240	-0.15229751	0.7495314	87002	Ambazac	4836	58.56	387.0
38970	-0.10012078	0.7219647	38008	Ambel	22	4.89	900.0
27250	-0.15147442	0.8004958	27009	Ambenay	465	16.81	190.0
16140	-0.16858585	0.7505926	16008	Ambérac	337	12.12	60.0
1500	-0.104952104	0.7427303	1004	Ambérieu-en-Bugey	11436	24.51	247.0
69480	-0.11240216	0.74310327	69005	Ambérieux	427	4.59	170.0
1330	-0.110221215	0.74406147	1005	Ambérieux-en-Dombes	1408	16.06	293.0
16490	-0.16251421	0.7517152	16009	Ambernac	422	29.95	183.0
86110	-0.16448906	0.7660576	86002	Amberre	424	15.84	110.0
63600	-0.125268	0.73818076	63003	Ambert	7309	60.66	560.0
33810	-0.17852163	0.73755586	33004	Ambès	2824	25.24	4.0
12260	-0.14986728	0.72352064	12007	Ambeyrac	191	11.13	180.0
81430	-0.14608368	0.71290785	81010	Ambialet	381	30.36	200.0
20151	-0.06806808	0.6715423	0	Ambiegna	43	6.22	367.0
42820	-0.12209017	0.7474853	42003	Ambierle	1728	30.81	420.0
70210	-0.09148804	0.7767708	70013	Ambiévillers	106	12.04	270.0
37340	-0.15903173	0.7772112	37002	Ambillou	1301	49.75	95.0
49700	-0.16879301	0.77570254	49003	Ambillou-Château	807	20.04	75.0
74100	-0.09402223	0.74568534	74008	Ambilly	5808	1.22	420.0
60110	-0.13475077	0.8041483	60010	Amblainville	1688	21.12	100.0
70200	-0.08912416	0.7713221	70014	Amblans-et-Velotte	288	9.87	300.0
2290	-0.12236904	0.8054118	2011	Ambleny	1112	17.26	50.0
1300	-0.10230321	0.73880893	1006	Ambléon	86	6.03	400.0
62164	-0.13589686	0.83284897	62025	Ambleteuse	1976	5.75	25.0
16300	-0.17301539	0.74608225	16010	Ambleville	217	5.04	50.0
95710	-0.13962798	0.8040161	95011	Ambleville	350	8.02	50.0
14480	-0.16363518	0.81083465	14008	Amblie	292	5.96	20.0
8210	-0.10074906	0.80696845	8009	Amblimont	143	7.38	220.0
41310	-0.15219045	0.7806501	41001	Ambloy	155	13.18	110.0
8130	-0.10753397	0.80528	8010	Ambly-Fleury	151	5.86	79.0
55300	-0.097712725	0.7958528	55007	Ambly-sur-Meuse	254	6.38	210.0
37530	-0.15290529	0.7753336	37003	Amboise	11457	41.05	60.0
56190	-0.19327737	0.7860344	56002	Ambon	1255	38.13	10.0
26800	-0.11273849	0.72324705	26007	Ambonil	100	1.17	140.0
51150	-0.111959994	0.79861563	51007	Ambonnay	934	11.75	100.0
52110	-0.10404922	0.7841034	52007	Ambonville	78	14.47	280.0
36120	-0.14333475	0.7627077	36003	Ambrault	715	25.59	170.0
81500	-0.15367597	0.7104012	81011	Ambres	732	19.15	201.0
62310	-0.1306405	0.8259937	62026	Ambricourt	102	3.45	125.0
2200	-0.120065525	0.8040039	2012	Ambrief	84	4.47	140.0
51290	-0.10538358	0.78995275	51008	Ambrières	224	9.99	150.0
53300	-0.16825102	0.7958924	53003	Ambrières-les-Vallées	2903	38.43	110.0
62127	-0.12790687	0.82271296	62027	Ambrines	169	4.61	125.0
1500	-0.10472046	0.743617	1007	Ambronay	2146	33.64	250.0
19250	-0.14495164	0.7406852	19008	Ambrugeat	216	29.67	650.0
76550	-0.14538786	0.8175805	76004	Ambrumesnil	450	5.27	82.0
47160	-0.17162493	0.7223376	47008	Ambrus	71	12.34	128.0
1500	-0.10506601	0.7424506	1008	Ambutrix	586	5.19	270.0
27140	-0.13858719	0.8079111	27010	Amécourt	145	5.98	150.0
55230	-0.09489198	0.7998795	55008	Amel-sur-l'Étang	150	15.34	225.0
57170	-0.08600445	0.79141253	57018	Amelécourt	117	7.63	220.0
66110	-0.14627732	0.68708026	66003	Amélie-les-Bains-Palalda	3475	29.48	220.0
64120	-0.19051263	0.7104893	64018	Amendeuix-Oneix	367	7.63	110.0
54450	-0.08308552	0.7873914	54013	Amenoncourt	96	7.28	280.0
95510	-0.14041132	0.80337214	95012	Amenucourt	173	8.8	32.0
62190	-0.12784216	0.8268135	62028	Ames	518	3.72	65.0
62260	-0.12810503	0.82664275	62029	Amettes	474	6.88	80.0
71460	-0.11179708	0.75355357	71007	Ameugny	156	6.51	270.0
88410	-0.09403235	0.7764554	88007	Ameuvelle	87	5.63	256.0
50480	-0.1732405	0.8149385	50005	Amfreville	290	10.25	20.0
14860	-0.160965	0.80959815	14009	Amfreville	1056	6.04	50.0
27370	-0.14805844	0.8065723	27011	Amfreville-la-Campagne	873	6.71	159.0
76920	-0.14530891	0.8093997	76005	Amfreville-la-Mi-Voie	2869	3.73	20.0
27380	-0.1435044	0.80756384	27012	Amfreville-les-Champs	342	6.52	140.0
76560	-0.14784272	0.81514406	76006	Amfreville-les-Champs	99	4.57	155.0
27590	-0.14409341	0.80752164	27013	Amfreville-sous-les-Monts	471	7.5	20.0
27400	-0.14578453	0.8049951	27014	Amfreville-sur-Iton	716	5.4	25.0
59144	-0.11403173	0.82012856	59006	Amfroipret	156	1.53	135.0
80090	-0.13092749	0.8158147	80021	Amiens	135501	50.19	35.0
2190	-0.113875195	0.8060558	2013	Amifontaine	387	28.13	70.0
50620	-0.17180827	0.8101125	50006	Amigny	123	3.66	21.0
2700	-0.120452374	0.8091696	2014	Amigny-Rouy	626	13.16	95.0
77120	-0.124574855	0.79440945	77002	Amillis	685	20.26	110.0
45200	-0.13067378	0.7817788	45004	Amilly	11497	40.38	110.0
28300	-0.14510591	0.7924153	28006	Amilly	1958	20.14	163.0
42260	-0.120949	0.7433557	42004	Amions	238	17.34	473.0
6910	-0.09059582	0.70498383	6002	Amirat	41	12.91	882.0
68770	-0.07823559	0.7780951	68005	Ammerschwihr	1892	19.75	232.0
68210	-0.08024033	0.77064365	68006	Ammerzwiller	314	3.03	295.0
72540	-0.16293542	0.78840977	72004	Amné	334	16.04	80.0
57360	-0.08933704	0.7990945	57019	Amnéville	9314	10.18	163.0
70170	-0.093059845	0.7727092	70015	Amoncourt	304	4.13	249.0
25330	-0.09454354	0.7611398	25017	Amondans	96	5.69	500.0
70310	-0.087047584	0.7747178	70016	Amont-et-Effreney	194	16.89	600.0
64120	-0.1913132	0.710845	64019	Amorots-Succos	204	15.23	140.0
40330	-0.18594818	0.7138015	40002	Amou	1452	27.79	47.0
21400	-0.11068403	0.7760445	21012	Ampilly-le-Sec	377	24.45	280.0
21450	-0.10996814	0.77286285	21011	Ampilly-les-Bordes	90	14.68	365.0
69550	-0.11715413	0.744529	69006	Amplepuis	4948	38.8	420.0
62760	-0.12908006	0.81979895	62030	Amplier	248	8.68	75.0
53200	-0.17248684	0.7862076	53004	Ampoigné	421	21.29	60.0
77760	-0.13262798	0.7874524	77003	Amponville	301	11.94	115.0
20272	-0.060564496	0.674005	0	Ampriani	14	2.29	600.0
69420	-0.11244985	0.7354254	69007	Ampuis	2178	15.51	150.0
83111	-0.09666503	0.70062286	83003	Ampus	707	83.85	600.0
79210	-0.1754659	0.75923413	79009	Amuré	322	14.7	10.0
60310	-0.12564501	0.8107934	60011	Amy	345	12.67	80.0
17540	-0.17905487	0.7585748	17007	Anais	210	9.64	16.0
16560	-0.16713674	0.74890006	16011	Anais	466	10.06	80.0
31230	-0.16723639	0.70605755	31008	Anan	230	13.72	210.0
64570	-0.18682271	0.706055	64020	Ance	215	10.29	253.0
76710	-0.14547089	0.8125531	76007	Anceaumeville	714	4.68	165.0
61550	-0.15394534	0.8014164	61003	Anceins	175	12.46	200.0
5260	-0.097064205	0.7184629	5004	Ancelle	619	51.2	1340.0
55320	-0.09801321	0.7967882	55009	Ancemont	591	13.29	210.0
44150	-0.17808668	0.7794744	44003	Ancenis	7010	20.24	19.0
55170	-0.10329677	0.7897281	55010	Ancerville	2726	21.42	200.0
57580	-0.08694844	0.7948518	57020	Ancerville	266	5.21	230.0
54450	-0.08272987	0.78568155	54014	Ancerviller	241	12.51	300.0
21410	-0.1083016	0.76730317	21013	Ancey	345	8.39	400.0
8500	-0.10443188	0.81274724	8011	Anchamps	192	2.14	130.0
37500	-0.16160208	0.7721214	37004	Anché	364	8.0	36.0
86700	-0.16464725	0.7585656	86003	Anché	282	16.44	110.0
70210	-0.092191964	0.7748851	70017	Anchenoncourt-et-Chazel	226	14.15	250.0
2600	-0.12243082	0.80253077	2015	Ancienville	78	3.88	130.0
70100	-0.09863098	0.76827353	70018	Ancier	424	4.52	190.0
72610	-0.15918091	0.79355055	72005	Ancinnes	908	27.36	170.0
65440	-0.17473741	0.69891095	65006	Ancizan	254	42.31	800.0
26200	-0.115382865	0.71986854	26008	Ancône	947	1.68	72.0
76370	-0.14312246	0.81810457	76008	Ancourt	681	12.44	20.0
76560	-0.14955819	0.8154409	76009	Ancourteville-sur-Héricourt	218	3.54	120.0
76760	-0.14611597	0.81415254	76010	Ancretiéville-Saint-Victor	272	11.68	166.0
76540	-0.15094875	0.81734854	76011	Ancretteville-sur-Mer	178	3.19	95.0
50200	-0.17533453	0.8098654	50007	Ancteville	204	7.82	60.0
14240	-0.16674812	0.808157	14011	Anctoville	905	17.75	114.0
50400	-0.17687434	0.80558705	50008	Anctoville-sur-Boscq	418	2.15	50.0
69490	-0.1153274	0.7419264	69008	Ancy	475	11.9	500.0
89160	-0.11505202	0.7760619	89005	Ancy-le-Franc	1108	19.72	190.0
89160	-0.115462944	0.7765722	89006	Ancy-le-Libre	175	21.97	170.0
57130	-0.09065623	0.795703	57021	Ancy-sur-Moselle	1475	9.19	190.0
80140	-0.13653912	0.81667906	80022	Andainville	196	8.38	160.0
7340	-0.11309249	0.7311372	7009	Andance	984	6.58	149.0
26140	-0.11300761	0.731156	26009	Andancette	1156	6.19	140.0
49800	-0.16877116	0.7791332	49004	Andard	2184	12.17	20.0
27430	-0.1445294	0.8062691	27015	Andé	996	5.11	21.0
80700	-0.12678772	0.812019	80023	Andechy	212	7.57	99.0
22400	-0.18978493	0.8020548	22002	Andel	900	12.39	80.0
2800	-0.11960182	0.80963236	2016	Andelain	159	2.86	84.0
3120	-0.12348926	0.75037086	3004	Andelaroche	267	20.32	400.0
70000	-0.092915446	0.7701525	70019	Andelarre	128	4.16	310.0
70000	-0.0928485	0.76997936	70020	Andelarrot	163	5.69	320.0
15100	-0.13469096	0.73090416	15004	Andelat	335	21.11	860.0
90400	-0.083935365	0.76945215	90001	Andelnans	1203	4.17	350.0
52700	-0.10091735	0.78253704	52008	Andelot-Blancheville	1004	33.3	250.0
39110	-0.09623067	0.7574963	39009	Andelot-en-Montagne	548	12.65	610.0
39320	-0.103212744	0.7507959	39010	Andelot-Morval	80	10.36	470.0
78770	-0.13898318	0.79911864	78013	Andelu	370	4.02	119.0
55800	-0.10370863	0.7925111	55011	Andernay	228	4.31	154.0
33510	-0.18633613	0.73429775	33005	Andernos-les-Bains	9254	20.78	8.0
54560	-0.092118174	0.80076694	54015	Anderny	222	9.62	300.0
1300	-0.10156343	0.73952144	1009	Andert-et-Condon	275	6.95	330.0
60570	-0.13409574	0.8050486	60012	Andeville	2996	4.22	160.0
49220	-0.17244795	0.7836175	49005	Andigné	262	6.83	44.0
81140	-0.1519311	0.71479756	81012	Andillac	102	5.42	240.0
17230	-0.18023217	0.75998676	17008	Andilly	1478	28.81	16.0
95580	-0.13328415	0.8003897	95014	Andilly	2013	2.75	110.0
54200	-0.093206435	0.7908613	54016	Andilly	218	7.21	218.0
74350	-0.09616301	0.7435002	74009	Andilly	595	5.99	757.0
52360	-0.09893159	0.7766611	52009	Andilly-en-Bassigny	104	8.58	330.0
47170	-0.17164177	0.7199924	47009	Andiran	226	9.88	100.0
67140	-0.07626002	0.7824925	67010	Andlau	1654	24.13	240.0
64420	-0.18048356	0.70761824	64021	Andoins	522	12.2	326.0
68280	-0.076785125	0.7768725	68007	Andolsheim	1985	11.57	189.0
6750	-0.0913047	0.7030011	6003	Andon	341	54.37	1195.0
45480	-0.1383542	0.78819823	45005	Andonville	217	11.98	136.0
70200	-0.08699298	0.7706733	70021	Andornay	148	1.47	310.0
53240	-0.17075855	0.7923857	53005	Andouillé	2042	37.04	90.0
35250	-0.17952448	0.79626644	35003	Andouillé-Neuville	504	12.7	80.0
81350	-0.14670788	0.7144313	81013	Andouque	370	26.56	445.0
64390	-0.18860298	0.7107485	64022	Andrein	111	7.82	100.0
62340	-0.13240491	0.83322465	62031	Andres	1445	7.2	5.0
65390	-0.17682011	0.70712817	65007	Andrest	1229	6.17	250.0
78570	-0.13605744	0.8004567	78015	Andrésy	12485	6.94	23.0
49600	-0.17615688	0.77554595	49006	Andrezé	1799	21.34	100.0
77390	-0.12850888	0.792707	77004	Andrezel	365	8.1	96.0
42160	-0.119063064	0.73692125	42005	Andrézieux-Bouthéon	9153	15.92	360.0
89480	-0.123521544	0.7726828	89007	Andryes	445	29.65	163.0
30140	-0.12575467	0.71190673	30010	Anduze	3004	14.65	120.0
65150	-0.17253125	0.70195884	65009	Anères	147	2.63	480.0
28260	-0.14338863	0.7994878	28007	Anet	2651	7.9	70.0
44150	-0.17716415	0.7794889	44004	Anetz	1367	12.06	22.0
64510	-0.18102771	0.70655155	64023	Angaïs	739	6.02	226.0
41400	-0.1501343	0.7735207	41002	Angé	791	17.41	66.0
16130	-0.17373027	0.7472128	16012	Angeac-Champagne	479	14.37	70.0
16120	-0.17101566	0.74709755	16013	Angeac-Charente	399	10.91	20.0
8450	-0.10166759	0.8071676	8013	Angecourt	350	3.75	180.0
16300	-0.17123416	0.74436474	16014	Angeduc	96	3.59	100.0
89440	-0.11719286	0.77259135	89008	Angely	142	8.68	220.0
90150	-0.08202899	0.77092177	90002	Angeot	280	6.59	367.0
49000	-0.17055334	0.7797492	49007	Angers	151279	44.44	30.0
14430	-0.15871921	0.80899626	14012	Angerville	123	3.92	20.0
91670	-0.13862385	0.7889903	91016	Angerville	3265	25.82	140.0
76110	-0.15193985	0.8153438	76012	Angerville-Bailleul	203	4.59	122.0
76280	-0.15410712	0.81435764	76014	Angerville-l'Orcher	1222	9.95	118.0
27930	-0.1461195	0.8022247	27017	Angerville-la-Campagne	1217	3.61	135.0
76540	-0.15113543	0.81689805	76013	Angerville-la-Martel	672	10.2	110.0
91470	-0.13708286	0.79371613	91017	Angervilliers	1381	9.12	112.0
82210	-0.1626666	0.716631	82003	Angeville	169	8.34	130.0
57440	-0.09022404	0.8014825	57022	Angevillers	1185	8.76	373.0
50530	-0.17672943	0.80390686	50009	Angey	140	2.52	110.0
60940	-0.13015242	0.80535024	60013	Angicourt	1525	5.0	50.0
76740	-0.1477215	0.8174643	76015	Angiens	625	6.99	90.0
70700	-0.09703114	0.7682175	70022	Angirey	134	8.92	220.0
60130	-0.12970494	0.8083867	60014	Angivillers	200	6.23	121.0
33390	-0.17912498	0.74120206	33006	Anglade	769	13.83	11.0
15100	-0.13379778	0.72933817	15005	Anglards-de-Saint-Flour	283	12.23	848.0
15380	-0.14190887	0.73451126	15006	Anglards-de-Salers	755	48.15	820.0
46120	-0.1497275	0.72752184	46004	Anglars	163	10.04	400.0
46140	-0.15894742	0.72479486	46005	Anglars-Juillac	331	5.52	100.0
46300	-0.15560052	0.7292498	46006	Anglars-Nozac	260	9.78	220.0
12390	-0.1467371	0.72144896	12008	Anglars-Saint-Félix	562	22.27	470.0
1350	-0.09949476	0.74133724	1010	Anglefort	769	29.49	250.0
88700	-0.084894806	0.78322464	88008	Anglemont	165	5.9	290.0
85750	-0.1841198	0.76353747	85004	Angles	1582	33.47	5.0
4170	-0.09387332	0.7062337	4007	Angles	67	10.02	961.0
81260	-0.14479741	0.7060216	81014	Anglès	563	86.22	740.0
86260	-0.15621428	0.76329476	86004	Angles-sur-l'Anglin	365	14.62	100.0
76280	-0.15447098	0.8152117	76017	Anglesqueville-l'Esneval	473	4.28	125.0
76740	-0.14797607	0.8166401	76016	Anglesqueville-la-Bras-Long	135	3.57	105.0
64600	-0.19590338	0.7139091	64024	Anglet	35263	27.74	20.0
17540	-0.17948347	0.7590772	17009	Angliers	364	10.78	10.0
86330	-0.16443966	0.76925504	86005	Angliers	666	23.36	64.0
51260	-0.11715101	0.7906381	51009	Anglure	862	8.2	75.0
71170	-0.1162229	0.74896914	71008	Anglure-sous-Dun	148	7.12	400.0
51230	-0.11623804	0.7917994	51010	Angluzelles-et-Courcelles	143	13.93	87.0
24270	-0.15705076	0.7409419	24008	Angoisse	572	23.86	340.0
54540	-0.08146042	0.78526753	54017	Angomont	90	17.65	360.0
65690	-0.17609818	0.7048291	65010	Angos	203	2.95	400.0
16000	-0.16817646	0.7469425	16015	Angoulême	43171	21.82	86.0
17690	-0.18172275	0.75766027	17010	Angoulins	3501	7.97	5.0
40990	-0.19045419	0.7164684	40003	Angoumé	179	8.02	45.0
64190	-0.18781565	0.70890427	64025	Angous	111	6.28	180.0
66760	-0.15533006	0.68863577	66005	Angoustrine-Villeneuve-des-Escaldes	549	87.38	1360.0
14220	-0.16355523	0.8046002	14013	Angoville	30	3.73	214.0
50480	-0.17194518	0.81357706	50010	Angoville-au-Plain	53	5.77	10.0
50430	-0.17556983	0.8126185	50012	Angoville-sur-Ay	230	6.87	40.0
62143	-0.12444305	0.8239489	62032	Angres	4469	4.84	51.0
40150	-0.19353877	0.7165469	40004	Angresse	1097	7.67	10.0
49440	-0.17500557	0.7824417	49008	Angrie	678	41.04	65.0
14610	-0.16275142	0.8102608	14014	Anguerny	724	2.92	60.0
2800	-0.11878201	0.8103754	2017	Anguilcourt-le-Sart	268	9.16	54.0
60250	-0.13206063	0.80597264	60015	Angy	1186	3.53	50.0
64220	-0.19424377	0.70796883	64026	Anhaux	247	12.41	220.0
59194	-0.120086744	0.8232428	59007	Anhiers	985	1.59	20.0
34150	-0.13162604	0.70621765	34010	Aniane	2098	30.46	70.0
59580	-0.11927649	0.82178813	59008	Aniche	9768	6.6	45.0
14610	-0.1627025	0.8099837	14015	Anisy	633	4.12	53.0
2320	-0.11904732	0.807146	2018	Anizy-le-Château	1903	9.53	70.0
70800	-0.09109763	0.77508765	70023	Anjeux	165	8.74	240.0
38150	-0.111869074	0.7328429	38009	Anjou	809	5.02	250.0
36210	-0.14402807	0.7699768	36004	Anjouin	339	28.84	120.0
90170	-0.082979545	0.7711039	90003	Anjoutey	591	7.75	410.0
65370	-0.17125255	0.7005429	65012	Anla	48	2.83	520.0
58270	-0.1246626	0.7629327	58006	Anlezy	310	21.5	220.0
24160	-0.15749735	0.73914444	24009	Anlhiac	300	12.45	220.0
62880	-0.12297026	0.8246572	62033	Annay	4718	4.3	27.0
58450	-0.12991843	0.7738809	58007	Annay	272	26.58	151.0
89200	-0.11882961	0.77227765	89009	Annay-la-Côte	338	12.82	280.0
89310	-0.117536604	0.77556	89010	Annay-sur-Serein	264	27.11	165.0
14430	-0.15769233	0.8090448	14016	Annebault	347	5.75	137.0
74000	-0.09567024	0.74083734	74010	Annecy	50348	16.04	453.0
74940	-0.09542815	0.74101186	74011	Annecy-le-Vieux	18885	17.45	500.0
8310	-0.10840099	0.8043467	8014	Annelles	118	12.76	115.0
74100	-0.09387736	0.7456847	74012	Annemasse	27253	4.92	437.0
89200	-0.11892445	0.77206486	89011	Annéot	102	6.12	170.0
17350	-0.17674288	0.7520271	17011	Annepont	267	8.92	20.0
62149	-0.1245443	0.82562226	62034	Annequin	2157	3.92	28.0
24430	-0.16467974	0.73762655	24010	Annesse-et-Beaulieu	1246	12.95	87.0
77410	-0.12874737	0.798335	77005	Annet-sur-Marne	2482	13.1	50.0
59400	-0.121066004	0.8188876	59010	Anneux	226	5.43	70.0
76480	-0.14780343	0.81093305	76020	Anneville-Ambourville	946	20.37	5.0
50760	-0.17128919	0.8185673	50013	Anneville-en-Saire	324	6.02	10.0
52310	-0.10345775	0.78200996	52011	Annéville-la-Prairie	84	5.17	260.0
50560	-0.17641474	0.81038576	50014	Anneville-sur-Mer	196	4.24	10.0
76590	-0.14444274	0.81690687	76019	Anneville-sur-Scie	408	5.5	46.0
26140	-0.11193331	0.73153204	26010	Anneyron	3319	36.86	210.0
17380	-0.17734733	0.7550604	17012	Annezay	175	7.51	50.0
